"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"420","AAAA this game is so pretty whyy  #BreathoftheWild #WiiU https://t.co/flEv7eAEuX",FALSE,3,NA,2018-05-06 17:41:27,FALSE,NA,"993183976968765440",NA,"<a href=""https://i.nintendo.net/"" rel=""nofollow"">Wii U Image Share</a>","eMikau_",1,FALSE,FALSE,NA,NA
"421","RT @GinoPlayGMD159: #BreathoftheWild #NintendoSwitch Hey @DaithDeNogla they put a mountain in your name in Zelda BOTW. https://t.co/fMBOfAI…",FALSE,0,NA,2018-05-06 17:40:44,FALSE,NA,"993183796978630656",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
"422","#BreathoftheWild #NintendoSwitch Hey @DaithDeNogla they put a mountain in your name in Zelda BOTW. https://t.co/fMBOfAIlc9",FALSE,0,NA,2018-05-06 17:40:43,FALSE,NA,"993183794659143681",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","GinoPlayGMD159",1,FALSE,FALSE,NA,NA
"423","RT @ToxxieVG: Lesson learned:
Don't fuck with Guardians.

#BreathoftheWild #NintendoSwitch https://t.co/UBYHV6XnGh",FALSE,0,NA,2018-05-06 17:38:59,FALSE,NA,"993183356849475584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","potemaseptim",35,TRUE,FALSE,NA,NA
"424","RT @avayogurt: two cuties #BreathoftheWild #NintendoSwitch https://t.co/tX6a9vdKMB",FALSE,0,NA,2018-05-06 17:37:45,FALSE,NA,"993183046093365248",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
"425","two cuties #BreathoftheWild #NintendoSwitch https://t.co/tX6a9vdKMB",FALSE,2,NA,2018-05-06 17:37:44,FALSE,NA,"993183042309996549",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","avayogurt",1,FALSE,FALSE,NA,NA
"426","RT @TamaraLChambers: So. Much. To. Do. #breathofthewild #breathofthewildcosplay #greatfairycosplay #greatfairyfountain #botwcosplay #botw @…",FALSE,0,NA,2018-05-06 17:36:12,FALSE,NA,"993182658648788993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Milkman_tweetz",47,TRUE,FALSE,NA,NA
"427","RT @miketendo64: Monday is coming. #BreathoftheWild #NintendoSwitch https://t.co/W8e41de2o3",FALSE,0,NA,2018-05-06 17:35:48,FALSE,NA,"993182558169911296",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",3,TRUE,FALSE,NA,NA
"428","Monday is coming. #BreathoftheWild #NintendoSwitch https://t.co/W8e41de2o3",FALSE,15,NA,2018-05-06 17:35:48,FALSE,NA,"993182555623997440",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","miketendo64",3,FALSE,FALSE,NA,NA
"429","RT @Bundeluxe: #BreathoftheWild #NintendoSwitch
posting my best BOTW death https://t.co/MduhrQ7Y2A",FALSE,0,NA,2018-05-06 17:34:37,FALSE,NA,"993182258373644288",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
"430","#BreathoftheWild #NintendoSwitch
posting my best BOTW death https://t.co/MduhrQ7Y2A",FALSE,2,NA,2018-05-06 17:34:36,FALSE,NA,"993182253579620352",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","Bundeluxe",1,FALSE,FALSE,NA,NA
"431","RT @cadashi1: whoops #BreathoftheWild #NintendoSwitch https://t.co/pJN5L0Pusx",FALSE,0,NA,2018-05-06 17:33:33,FALSE,NA,"993181990575751171",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
"432","whoops #BreathoftheWild #NintendoSwitch https://t.co/pJN5L0Pusx",FALSE,0,NA,2018-05-06 17:33:32,FALSE,NA,"993181987111227392",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","cadashi1",1,FALSE,FALSE,NA,NA
"433","RT @isaacbrown8663: keese glitched and after it died it didnt disappear so its empty life bar can be seen from across the map #BreathoftheW…",FALSE,0,NA,2018-05-06 17:32:34,FALSE,NA,"993181742591762432",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
"434","keese glitched and after it died it didnt disappear so its empty life bar can be seen from across the map… https://t.co/NvbaGwX0fd",FALSE,2,NA,2018-05-06 17:32:33,TRUE,NA,"993181739508842497",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","isaacbrown8663",1,FALSE,FALSE,NA,NA
"435","RT @Metagaim_: stuck the landing #BreathoftheWild #NintendoSwitch https://t.co/FJgBKfdVSB",FALSE,0,NA,2018-05-06 17:29:45,FALSE,NA,"993181035708923907",NA,"<a href=""http://apps.burndive.com/p/sheikahmemories.html"" rel=""nofollow"">BOTW Retweeter</a>","SheikahMemories",1,TRUE,FALSE,NA,NA
"436","stuck the landing #BreathoftheWild #NintendoSwitch https://t.co/FJgBKfdVSB",FALSE,6,NA,2018-05-06 17:29:45,FALSE,NA,"993181032688963584",NA,"<a href=""https://www.nintendo.com/countryselector"" rel=""nofollow"">Nintendo Switch Share</a>","Metagaim_",1,FALSE,FALSE,NA,NA
"437","RT @aquatic_ambi: honey, i'm hooome~!♡
#BreathoftheWild #NintendoSwitch https://t.co/52C89RhiJE",FALSE,0,NA,2018-05-06 17:28:44,FALSE,NA,"993180779348987905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Megacharlie159",302,TRUE,FALSE,NA,NA
