"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1030","RT @3DROD: Ì†ΩÌ∞ô: ""We have food at home""
Ì†æÌ∂ë:

#Splatoon #Splatoon2 #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥  #„Çπ„Éó„É©„Éà„Ç•„Éº„É≥2 #Animonthly https://t.co/l6o5AcObYz",FALSE,0,NA,2018-05-05 19:52:57,FALSE,NA,"992854681369051143",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeJuanCah",2053,TRUE,FALSE,NA,NA
"1031","RT @MeiiJasmine: I don't have a Switch right now, but if ever I do have the chance I'd like to make this my official Agent 4 ‚ô•

Her name is‚Ä¶",FALSE,0,NA,2018-05-05 19:45:54,FALSE,NA,"992852909254758400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Milikko",6,TRUE,FALSE,NA,NA
"1032","RT @Geo_Exe: [SPLATRUMPET] I love this meme XD
---
@SplatoonJP @SplatoonNews #Splatoon #Nintendo #NintendoSwitch https://t.co/ji1rEkbgX7",FALSE,0,NA,2018-05-05 19:43:13,FALSE,NA,"992852234168745984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uru0_o",8736,TRUE,FALSE,NA,NA
"1033","RT @Icn64: Three. Weeks.

We have to do this.

For three weeks.

In a row.
#Splatoon #Splatoon2 #Splatfest https://t.co/i3Va7S7zrd",FALSE,0,NA,2018-05-05 19:41:43,FALSE,NA,"992851856719269889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Icn64",1,TRUE,FALSE,NA,NA
"1034","RT @WasaWasii: S4 x TMNT Splatfest #splatfest #splatoon #splatoonmanga

I am so done with this Splatfest tbh .__. https://t.co/TCXbB6Pc8g",FALSE,0,NA,2018-05-05 19:32:15,FALSE,NA,"992849474304258048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","C_R_0_W_N_3_D",103,TRUE,FALSE,NA,NA
"1035","RT @WasaWasii: S4 x TMNT Splatfest #splatfest #splatoon #splatoonmanga

I am so done with this Splatfest tbh .__. https://t.co/TCXbB6Pc8g",FALSE,0,NA,2018-05-05 19:31:23,FALSE,NA,"992849254539497472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ssuperrmario92",103,TRUE,FALSE,NA,NA
"1036","RT @WasaWasii: S4 x TMNT Splatfest #splatfest #splatoon #splatoonmanga

I am so done with this Splatfest tbh .__. https://t.co/TCXbB6Pc8g",FALSE,0,NA,2018-05-05 19:30:10,FALSE,NA,"992848947923202048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carrotpie09",103,TRUE,FALSE,NA,NA
"1037","RT @piyochinpou: Commission for @kapowkatherine 
Thank you for ordering! Ì†ΩÌ∞£
(Commissioned by @ShadowSlash1783 )
#splatoon #splatoon2 #drawin‚Ä¶",FALSE,0,NA,2018-05-05 19:26:20,FALSE,NA,"992847984701288448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ikanecyan",18,TRUE,FALSE,NA,NA
"1038","RT @Geo_Exe: [SPLATRUMPET] I love this meme XD
---
@SplatoonJP @SplatoonNews #Splatoon #Nintendo #NintendoSwitch https://t.co/ji1rEkbgX7",FALSE,0,NA,2018-05-05 19:25:22,FALSE,NA,"992847740307730433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AgentEmerlad",8736,TRUE,FALSE,NA,NA
"1039","RT @CharltonN2: Look it's a sweetheart 
#Splatoon https://t.co/NytzmsAT6f",FALSE,0,NA,2018-05-05 19:23:10,FALSE,NA,"992847187598966784",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CannedCoral",4,TRUE,FALSE,NA,NA
"1040","RT @WasaWasii: S4 x TMNT Splatfest #splatfest #splatoon #splatoonmanga

I am so done with this Splatfest tbh .__. https://t.co/TCXbB6Pc8g",FALSE,0,NA,2018-05-05 19:20:30,FALSE,NA,"992846516342657024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","LunaTheMoon99",103,TRUE,FALSE,NA,NA
"1041","RT @Geo_Exe: [SPLATRUMPET] I love this meme XD
---
@SplatoonJP @SplatoonNews #Splatoon #Nintendo #NintendoSwitch https://t.co/ji1rEkbgX7",FALSE,0,NA,2018-05-05 19:18:21,FALSE,NA,"992845977223495680",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TheJabuBros",8736,TRUE,FALSE,NA,NA
"1042","RT @WasaWasii: S4 x TMNT Splatfest #splatfest #splatoon #splatoonmanga

I am so done with this Splatfest tbh .__. https://t.co/TCXbB6Pc8g",FALSE,0,NA,2018-05-05 19:17:56,FALSE,NA,"992845871900446720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BossYoshiMan",103,TRUE,FALSE,NA,NA
